simulation,segmented_fraction,mean_region_area,median_region_area,separability,connected_components,threshold_instability
384.0,0.162122,0.0066821,0.00264221,0.0155921,0.305158,0.507804
385.0,0.0348929,0.0397493,0.0493886,0.442321,0.222629,0.211019
386.0,0.00358769,0.228722,0.251559,0.101689,0.0172745,0.397168
387.0,0.151931,0.0535786,0.26291,0.242942,0.194772,0.0938669
388.0,0.490651,0.0299621,0.0657223,0.19829,0.145087,0.0702866
389.0,0.211175,0.380428,0.14135,0.028199,0.0569989,0.181849
390.0,0.0185781,0.375901,0.0298135,0.146283,0.361853,0.0675721
391.0,0.0763863,0.585144,0.00721232,0.102875,0.113025,0.115357
392.0,0.235955,0.0997994,0.262249,0.0553614,0.0575889,0.289047
393.0,0.156496,0.0560204,0.245106,0.169208,0.217141,0.156027
394.0,0.368422,0.0963545,0.0380524,0.0497385,0.250961,0.196472
395.0,0.240979,0.0595204,0.0252917,0.335445,0.203309,0.135454
396.0,0.316194,0.0725373,0.0412387,0.0559733,0.306248,0.207809
397.0,0.00827276,0.153063,0.0455799,0.438991,0.206202,0.147892
398.0,0.149689,0.0403962,0.236035,0.147326,0.347302,0.0792516
399.0,0.266941,0.0261337,0.0565845,0.0544001,0.10618,0.489761
400.0,0.200481,0.23877,0.0265907,0.191975,0.210531,0.131652
401.0,0.269796,0.173508,0.0451794,0.229978,0.176767,0.104771
402.0,0.00461104,0.0909771,0.41302,0.308442,0.147036,0.0359134
403.0,0.168494,0.193308,0.00542423,0.293659,0.310784,0.0283313
404.0,0.0851055,0.0136507,0.313438,0.141838,0.239669,0.206299
405.0,0.189621,0.0861465,0.0406223,0.0812955,0.0240338,0.57828
406.0,0.172475,0.101906,0.139221,0.147841,0.218702,0.219855
407.0,0.0392698,0.0793296,0.448895,0.014331,0.0234562,0.394718
408.0,0.16361,0.322484,0.118183,0.198031,0.00857096,0.189122
409.0,0.181807,0.474731,0.206786,0.00180391,0.0841888,0.050683
410.0,0.357128,0.285617,0.0945736,0.139624,0.0644869,0.0585703
411.0,0.0308039,0.211592,0.0896399,0.173626,0.241971,0.252368
412.0,0.0930895,0.140058,0.00554142,0.208496,0.538445,0.0143698
413.0,0.236223,0.295208,0.10869,0.236768,0.080346,0.0427661
414.0,0.00819112,0.00657863,0.237089,0.35741,0.102301,0.288431
415.0,0.173263,0.283545,0.159641,0.152496,0.072034,0.159022
416.0,0.165649,0.0316389,0.422966,0.054324,0.313261,0.0121607
417.0,0.239817,0.0951226,0.033338,0.13446,0.126561,0.370701
418.0,0.225429,0.125913,0.0113952,0.023951,0.566656,0.0466554
419.0,0.102185,0.337788,0.325918,0.0281169,0.181011,0.0249808
420.0,0.276706,0.0119559,0.116818,0.316599,0.088716,0.189205
421.0,0.0866641,0.195434,0.298951,0.123505,0.253155,0.0422916
422.0,0.119458,0.0904137,0.404894,0.25748,0.056755,0.0709996
423.0,0.593384,0.0518813,0.0958664,0.0858744,0.00507558,0.167918
424.0,0.119635,0.0293187,0.00389494,0.122506,0.381731,0.342915
425.0,0.100267,0.133164,0.245066,0.0352612,0.376452,0.10979
426.0,0.257304,0.126175,0.0451753,0.20025,0.276316,0.0947792
427.0,0.0312955,0.323443,0.197001,0.237656,0.10885,0.101754
428.0,0.373039,0.0564604,0.293714,0.0597105,0.0932167,0.123859
429.0,0.243791,0.121198,0.121027,0.181415,0.120229,0.212341
430.0,0.0286611,0.189247,0.277291,0.0433781,0.228446,0.232977
431.0,0.219998,0.0704836,0.196391,0.244683,0.211124,0.0573204
432.0,0.351917,0.323748,0.1051,0.0717112,0.100845,0.0466802
433.0,0.167333,0.15123,0.12123,0.0714645,0.0221629,0.46658
434.0,0.117877,0.20961,0.246911,0.210953,0.0767589,0.13789
435.0,0.00617154,0.230545,0.32178,0.370214,0.0375999,0.0336887
436.0,0.112026,0.16754,0.150561,0.327139,0.123713,0.119021
437.0,0.283524,0.207081,0.200734,0.141166,0.0554777,0.112017
438.0,0.0216278,0.0960209,0.525192,0.126589,0.113003,0.117568
439.0,0.0573139,0.153409,0.0527854,0.252438,0.426928,0.0571264
440.0,0.471975,0.383749,0.000305899,0.0774837,0.0370856,0.0294012
441.0,0.257028,0.183334,0.0966055,0.237774,0.211404,0.0138543
442.0,0.0143707,0.244685,0.0175749,0.324997,0.178266,0.220106
443.0,0.178977,0.104664,0.136951,0.0422957,0.1432,0.393912
444.0,0.195389,0.00601972,0.18675,0.288456,0.248643,0.0747425
445.0,0.285111,0.207782,0.110056,0.12073,0.0256135,0.250707
446.0,0.0101966,0.147347,0.495611,0.182528,0.103407,0.0609115
447.0,0.373661,0.0187221,0.133793,0.295124,0.0809606,0.0977392
448.0,0.0501616,0.0876908,0.0160743,0.231918,0.398627,0.215529
449.0,0.056709,0.18808,0.450271,0.122547,0.128194,0.0541994
450.0,0.0673809,0.0594003,0.441865,0.179096,0.22133,0.0309273
451.0,0.406971,0.136917,0.03507,0.241337,0.0375408,0.142165
452.0,0.0828823,0.495225,0.141995,0.15143,0.101945,0.0265237
453.0,0.0141774,0.15771,0.0499418,0.189279,0.28258,0.306311
454.0,0.014442,0.154965,0.0211507,0.420317,0.300356,0.0887693
455.0,0.0932023,0.153949,0.222196,0.352533,0.0219603,0.156159
456.0,0.083947,0.0559749,0.215518,0.0900362,0.24755,0.306974
457.0,0.0622482,0.00223195,0.463644,0.160788,0.298613,0.0124745
458.0,0.0475437,0.021029,0.0838589,0.00300838,0.715669,0.128891
459.0,0.138295,0.154598,0.153353,0.0573606,0.304642,0.191752
460.0,0.344819,0.0955952,0.220608,0.06625,0.142894,0.129834
461.0,0.0175936,0.0533002,0.366952,0.00623892,0.346942,0.208974
462.0,0.48432,0.00354257,0.0744933,0.327111,0.000896042,0.109637
463.0,0.121584,0.0816991,0.381319,0.176051,0.239293,5.2882e-05
464.0,0.269802,0.0275359,0.226877,0.0309279,0.379576,0.0652809
465.0,0.00691683,0.434387,0.0622136,0.00206259,0.304481,0.189939
466.0,0.177868,0.386613,0.0381184,0.0533006,0.258832,0.0852679
467.0,0.0510557,0.290748,0.0749985,0.0723177,0.507976,0.00290443
468.0,0.333129,0.0447459,0.362805,0.0153615,0.0951451,0.148813
469.0,0.327338,0.0225583,0.0213381,0.227418,0.0225153,0.378832
470.0,0.253027,0.0206053,0.197446,0.00672029,0.42287,0.099332
471.0,0.198899,0.196824,0.161767,0.13469,0.00430559,0.303514
472.0,0.391485,0.121551,0.179462,0.190594,0.0283251,0.0885828
473.0,0.00350878,0.154902,0.0928957,0.55331,0.0469516,0.148432
474.0,0.0089411,0.0466292,0.122563,0.392263,0.423152,0.00645192
475.0,0.180597,0.0469575,0.388547,0.24872,0.0437115,0.0914664
476.0,0.00230354,0.152413,0.231576,0.189337,0.38107,0.0433001
477.0,0.34497,0.0927109,0.0965574,0.0690855,0.29583,0.100846
478.0,0.07137,0.193603,0.195533,0.0766834,0.370294,0.0925161
479.0,0.172883,0.0465347,0.202599,0.197034,0.168091,0.212858
480.0,0.277426,0.0661173,0.23076,0.0767054,0.310657,0.0383341
481.0,0.11241,0.0209901,0.118324,0.546309,0.153027,0.0489396
482.0,0.0726089,0.144109,0.19058,0.247784,0.0775465,0.267371
483.0,0.0302184,0.429216,0.216446,0.106992,0.189133,0.0279943
484.0,0.322203,0.381335,0.0355705,0.00633208,0.0721603,0.182399
485.0,0.371199,0.0422011,0.0413294,0.01319,0.209171,0.32291
486.0,0.00908407,0.0119289,0.0382735,0.280516,0.605404,0.0547944
487.0,0.18222,0.116608,0.0316969,0.103394,0.379463,0.186618
488.0,0.265923,0.242408,0.0267099,0.125851,0.205857,0.133252
489.0,0.00145755,0.0127127,0.317761,0.192083,0.183492,0.292494
490.0,0.13737,0.429122,0.266547,0.0359294,0.0467454,0.0842868
491.0,0.0549895,0.348734,0.0343949,0.158822,0.243751,0.159308
492.0,0.0875554,0.203457,0.045646,0.216652,0.240118,0.206571
493.0,0.101236,0.0361764,0.433262,0.165801,0.124425,0.1391
494.0,0.0911882,0.493028,0.0291647,0.00814792,0.21225,0.166221
495.0,0.0490197,0.490973,0.154359,0.0896004,0.194134,0.0219139
496.0,0.108668,0.0580306,0.0613304,0.393349,0.164825,0.213797
497.0,0.110544,0.0392117,0.0897633,0.0929142,0.280125,0.387442
498.0,0.330226,0.176497,0.361102,0.122147,0.000877458,0.00915142
499.0,0.232339,0.17752,0.0638103,0.0665495,0.346076,0.113704
500.0,0.263593,0.236846,0.0977669,0.148734,0.0719052,0.181154
501.0,0.345445,0.197555,0.131787,0.182454,0.071731,0.0710278
502.0,0.0762038,0.247239,0.402043,0.218198,0.0331009,0.0232158
503.0,0.110632,0.0734243,0.192002,0.283109,0.276127,0.0647046
504.0,0.255176,0.406067,0.161609,0.135945,0.0364177,0.00478438
505.0,0.154257,0.295297,0.344789,0.00618498,0.127398,0.0720754
506.0,0.00567962,0.148724,0.0826218,0.218324,0.328566,0.216084
507.0,0.138163,0.132859,0.00017271,0.496405,0.228164,0.00423591
508.0,0.165433,0.174339,0.0771542,0.0518504,0.454929,0.0762938
509.0,0.183736,0.0909962,0.0330376,0.170609,0.147631,0.37399
510.0,0.0291015,0.0246452,0.0270216,0.0744707,0.309616,0.535145
511.0,0.0946997,0.174664,0.435861,0.00331338,0.251956,0.0395053
512.0,0.00226261,0.102272,0.58698,0.106815,0.145576,0.0560951
513.0,0.000802738,0.520688,0.186906,0.0150948,0.217153,0.059355
514.0,0.00863738,0.0699819,0.265284,0.313506,0.186012,0.156579
515.0,0.0430417,0.0264663,0.280579,0.0758799,0.439791,0.134242
516.0,0.380356,0.310405,0.193908,0.00344493,0.042414,0.0694722
517.0,0.0214842,0.0405707,0.241345,0.269558,0.366517,0.060525
518.0,0.46011,0.0680704,0.00608649,0.14488,0.0589017,0.261952
519.0,0.299915,0.067621,0.292508,0.0549081,0.0031524,0.281896
520.0,0.138167,0.419696,0.0509727,0.171319,0.0180223,0.201824
521.0,0.0901049,0.29535,0.168411,0.176018,0.0802543,0.189862
522.0,0.236029,0.128412,0.304298,0.0453476,0.119008,0.166906
523.0,0.218574,0.113774,0.0512594,0.44408,0.140007,0.0323045
524.0,0.151945,0.0201427,0.380869,0.0154612,0.249274,0.182307
525.0,0.0110099,0.0930946,0.362212,0.0349181,0.132312,0.366454
526.0,0.0308773,0.0469815,0.0175201,0.395515,0.0153188,0.493787
527.0,0.0847052,0.268117,0.232935,0.163154,0.0959018,0.155188
528.0,0.20835,0.592743,0.00381572,0.0369284,0.0605012,0.097661
529.0,0.0434819,0.284993,0.59092,0.0328541,0.0111331,0.0366179
530.0,0.193383,0.288972,0.0857567,0.0794468,0.146982,0.20546
531.0,0.134262,0.00486133,0.657467,0.0840646,0.103605,0.0157396
532.0,0.0126957,0.0144503,0.157111,0.0131501,0.664879,0.137714
533.0,0.142121,0.418555,0.138318,0.0478913,0.245371,0.00774288
534.0,0.015207,0.106492,0.00198651,0.0956982,0.242149,0.538467
535.0,0.384138,0.0570323,0.105977,0.0803121,0.0863609,0.28618
536.0,0.516195,0.120204,0.00299154,0.0910045,0.201945,0.0676597
537.0,0.0775232,0.307275,0.0500886,0.113697,0.125439,0.325977
538.0,0.0661567,0.109622,0.0545439,0.0593734,0.620224,0.0900795
539.0,0.677913,0.102296,0.00884127,0.0185597,0.00672834,0.185662
540.0,0.153278,0.0451448,0.236224,0.309121,0.152955,0.103276
541.0,0.113138,0.0643407,0.184681,0.258419,0.178224,0.201197
542.0,0.23328,0.179946,0.0328015,0.0196245,0.526357,0.0079911
543.0,0.152904,0.228714,0.00267777,0.392773,0.0792422,0.143689
544.0,0.0227293,0.420107,0.228811,0.133143,0.0488206,0.146389
545.0,0.200025,0.587937,0.0207656,0.0985592,0.040776,0.0519376
546.0,0.345315,0.0130254,0.19754,0.407404,0.00286599,0.0338498
547.0,0.191062,0.0559762,0.0340831,0.12315,0.0884771,0.507252
548.0,0.1742,0.182729,0.431603,0.013478,0.104793,0.0931969
549.0,0.502639,0.0402816,0.240007,0.0349294,0.0153159,0.166828
550.0,0.117922,0.401661,0.0138512,0.0548723,0.302993,0.1087
551.0,0.390207,0.0298768,0.00576505,0.178572,0.0988464,0.296732
552.0,0.194742,0.29749,0.30713,0.144122,0.0109826,0.0455331
553.0,0.139241,0.495868,0.0027654,0.279104,0.0553854,0.0276355
554.0,0.0173264,0.0738234,0.345746,0.17064,0.260647,0.131817
555.0,0.0680168,0.522515,0.179742,0.224203,6.59271e-05,0.00545697
556.0,0.127054,0.307802,0.169084,0.00091947,0.182588,0.212553
557.0,0.541094,0.000615258,0.0122727,0.240848,0.144123,0.0610472
558.0,0.0946891,0.110092,0.345613,0.272158,0.0942647,0.0831828
559.0,0.0667614,0.117136,0.211074,0.183367,0.297872,0.123788
560.0,0.104251,0.0617318,0.213752,0.448476,0.0498273,0.121961
561.0,0.0334447,0.131359,0.207733,0.051648,0.0927664,0.483048
562.0,0.000453613,0.2617,0.417827,0.130779,0.125268,0.0639724
563.0,0.359685,0.182914,0.148565,0.11617,0.192334,0.00033214
564.0,0.0654721,0.129541,0.142904,0.103725,0.36601,0.192348
565.0,0.0795981,0.283326,0.171382,0.202477,0.158439,0.104779
566.0,0.330249,0.0980896,0.0399591,0.285812,0.0223993,0.223491
567.0,0.020031,0.376508,0.0574736,0.201102,0.11196,0.232925
568.0,0.31227,0.0754439,0.0695174,0.036539,0.453554,0.0526751
569.0,0.146258,0.136707,0.157102,0.29169,0.0959216,0.172321
570.0,0.442431,0.172285,0.239894,0.0515899,0.0266681,0.0671316
571.0,0.0672762,0.29209,0.321253,0.141256,0.0992231,0.0789027
572.0,0.108014,0.0227492,0.319391,0.0487001,0.0458876,0.455258
573.0,0.405576,0.211598,0.0338155,0.160481,0.15997,0.0285599
574.0,0.069072,0.0963622,0.409392,0.0712581,0.107046,0.246869
575.0,0.101754,0.178925,0.032193,0.435747,0.0518899,0.19949
576.0,0.00563329,0.106525,0.0587324,0.26706,0.378851,0.183197
577.0,0.675336,0.0146048,0.115536,0.0597219,0.104731,0.0300695
578.0,0.287851,0.269904,0.0849646,0.0405349,0.144116,0.172629
579.0,0.162892,0.152878,0.0332917,0.158674,0.106773,0.385491
580.0,0.000325229,0.035033,0.165025,0.249262,0.205513,0.344842
581.0,0.0466288,0.0799744,0.0947208,0.192549,0.407842,0.178285
582.0,0.0191871,0.215275,0.31293,0.0460896,0.0829643,0.323554
583.0,0.0742197,0.230144,0.194597,0.279596,0.0199684,0.201475
584.0,0.0614908,0.0575317,0.15685,0.0814188,0.597027,0.0456823
585.0,0.294352,0.0644704,0.298724,0.133601,0.198192,0.0106599
586.0,0.440769,0.134775,0.0499583,0.125976,0.157606,0.0909157
587.0,0.180765,0.411816,0.142514,0.0415563,0.132825,0.0905229
588.0,0.0275957,0.064289,0.126094,0.235766,0.535015,0.0112408
589.0,0.0531735,0.0752928,0.450475,0.195298,0.0941511,0.13161
590.0,0.100801,0.0357876,0.227657,0.208718,0.0980105,0.329026
591.0,0.00208224,0.404228,0.477486,0.0189441,0.0366971,0.0605633
592.0,0.031389,0.254313,0.0646403,0.267741,0.205653,0.176263
593.0,0.040448,0.10552,0.358839,0.446996,0.0292184,0.018978
594.0,0.083187,0.0177076,0.297643,0.314159,0.212966,0.0743376
595.0,0.029362,0.0104708,0.303788,0.27774,0.0992642,0.279375
596.0,0.175004,0.0180752,0.0588109,0.244289,0.137395,0.366425
597.0,0.0640386,0.326609,0.217789,0.250183,0.128234,0.0131459
598.0,0.0381164,0.357534,0.0331664,0.098658,0.247017,0.225508
599.0,0.193452,0.20664,0.165324,0.183004,0.0726963,0.178884
600.0,0.104788,0.379334,0.107802,0.262445,0.12508,0.0205514
601.0,0.604288,0.0905279,0.0629386,0.0163431,0.117797,0.108105
602.0,0.293483,0.172248,0.0237326,0.0649286,0.113772,0.331836
603.0,0.0144692,0.121473,0.0645867,0.222422,0.20835,0.3687
604.0,0.221621,0.286957,0.255485,0.0457344,0.0870432,0.103158
605.0,0.692838,0.0143936,0.0215201,0.00229944,0.0883847,0.180564
606.0,0.240066,0.146209,0.150848,0.112409,0.137149,0.213319
607.0,0.358359,0.178968,0.134128,0.182614,0.0107277,0.135203
608.0,0.504016,0.0141756,0.0756402,0.279407,0.0600209,0.0667404
609.0,0.356736,0.347207,0.0268663,0.114685,0.11954,0.0349657
610.0,0.100802,0.0102541,0.103619,0.183927,0.126391,0.475006
611.0,0.351818,0.187706,0.0824541,0.00965882,0.0327834,0.33558
612.0,0.0148085,0.00785862,0.0933771,0.346781,0.212288,0.324887
613.0,0.0944864,0.140445,0.115347,0.254152,0.115972,0.279598
614.0,0.0488733,0.0414897,0.0753609,0.0246772,0.738387,0.0712115
615.0,0.177517,0.172328,0.00583948,0.190476,0.296098,0.157741
616.0,0.191057,0.161387,0.336846,0.103726,0.0787298,0.128254
617.0,0.112951,0.0909269,0.0954803,0.130247,0.00386046,0.566534
618.0,0.0759905,0.0977377,0.192845,0.0724311,0.127295,0.433701
619.0,0.161074,0.330127,0.226905,0.113161,0.130624,0.0381085
620.0,0.162529,0.122482,0.100624,0.0405242,0.126495,0.447346
621.0,0.0545208,0.201489,0.0819895,0.105211,0.00904393,0.547746
622.0,0.0282501,0.170132,0.176304,0.225429,0.0415127,0.358372
623.0,0.310392,0.396962,0.10797,0.143974,0.0390008,0.00170012
624.0,0.342659,0.00572288,0.103485,0.411428,0.110511,0.026194
625.0,0.297163,0.152011,0.00228865,0.182547,0.14635,0.219639
626.0,0.183724,0.0398915,0.187158,0.218288,0.28292,0.0880186
627.0,0.186279,0.244627,0.221102,0.187208,0.106285,0.054499
628.0,0.135098,0.19392,0.0914324,0.0845819,0.345422,0.149545
629.0,0.12793,0.107348,0.0956847,0.173173,0.173113,0.322751
630.0,0.0494679,0.334472,0.235548,0.0869059,0.060232,0.233375
631.0,0.153154,0.035282,0.124004,0.258218,0.252771,0.176571
632.0,0.225267,0.178494,0.159509,0.0605394,0.241833,0.134358
633.0,0.36711,0.283443,0.00913036,0.147346,0.112524,0.0804475
634.0,0.342079,0.114672,0.0671382,0.0684541,0.0791299,0.328527
635.0,0.384305,0.0545225,0.238876,0.0274648,0.057574,0.237258
636.0,0.149794,0.153299,0.186551,0.355,0.136912,0.0184439
637.0,0.268373,0.241727,0.280949,0.0609663,0.135076,0.012909
638.0,0.045221,0.0749097,0.0579745,0.20385,0.0566114,0.561433
639.0,0.0615564,0.115555,0.0120439,0.136,0.0771286,0.597716
640.0,0.41347,0.0445478,0.0593921,0.0503118,0.229473,0.202805
641.0,0.515353,0.028853,0.160309,0.0756203,0.167068,0.0527969
642.0,0.0142107,0.0519753,0.0971301,0.50298,0.279515,0.054189
643.0,0.179628,0.11172,0.00695508,0.0472476,0.381636,0.272814
644.0,0.0632522,0.141278,0.229446,0.220456,0.0182808,0.327287
645.0,0.0502029,0.375906,0.0308029,0.0651836,0.385209,0.0926954
646.0,0.0464141,0.391978,0.0251753,0.13701,0.265469,0.133954
647.0,0.114627,0.00512393,0.255098,0.252085,0.189993,0.183073
648.0,0.168629,0.0220113,0.0647797,0.305807,0.0101112,0.428662
649.0,0.316081,0.0928381,0.144295,0.266704,0.0178886,0.162193
650.0,0.0964809,0.164724,0.180759,0.28871,0.0753454,0.193981
651.0,0.049629,0.132619,0.172483,0.0974215,0.150275,0.397573
652.0,0.135353,0.0863599,0.281811,0.306161,0.106438,0.0838778
653.0,0.209564,0.338283,0.0694459,0.0749441,0.221057,0.0867061
654.0,0.240818,0.358851,0.0480304,0.291933,0.0322531,0.0281149
655.0,0.344102,0.192596,0.00448021,0.1875,0.222142,0.0491804
656.0,0.037825,0.0158981,0.101083,0.181953,0.615983,0.0472582
657.0,0.228174,0.118393,0.213025,0.309956,0.109987,0.0204642
658.0,0.297045,0.144777,0.45399,0.0407489,0.02766,0.0357793
659.0,0.501344,0.225483,0.0374971,0.0451032,0.12143,0.0691427
660.0,0.0384302,0.0453716,0.23967,0.128953,0.241054,0.30652
661.0,0.18481,0.170941,0.0275926,0.124904,0.0625078,0.429244
662.0,0.0363301,0.0451045,0.283067,0.432793,0.110737,0.0919688
663.0,0.0739935,0.320769,0.151267,0.166587,0.146565,0.140818
664.0,0.0222437,0.281701,0.0893014,0.272944,0.30259,0.0312201
665.0,0.10625,0.244666,0.065407,0.409605,0.102634,0.0714377
666.0,0.0890816,0.012897,0.0600992,0.670871,0.0886502,0.0784007
667.0,0.272655,0.259545,0.037416,0.3247,0.0364307,0.0692535
668.0,0.00896265,0.232526,0.190895,0.0658829,0.164175,0.337558
669.0,0.0957739,0.242072,0.0561666,0.00800607,0.0877684,0.510213
670.0,0.125618,0.0832148,0.1404,0.298291,0.132543,0.219934
671.0,0.0738374,0.00521637,0.061609,0.226467,0.105915,0.526955
672.0,0.145169,0.238968,0.263499,0.112254,0.0942975,0.145813
673.0,0.27588,0.218292,0.206326,0.027457,0.0816436,0.190401
674.0,0.162576,0.629821,0.0148128,0.0926168,0.0128972,0.0872766
675.0,0.00183122,0.563009,0.137431,0.120051,0.123854,0.0538238
676.0,0.0693137,0.38131,0.0516921,0.0187289,0.152927,0.326028
677.0,0.0178347,0.334303,0.150396,0.486564,0.00806579,0.00283744
678.0,0.0759421,0.00836062,0.403294,0.329221,0.133251,0.0499318
679.0,0.134777,0.136729,0.267922,0.0350725,0.229879,0.195621
680.0,0.159468,0.0147336,0.0347976,0.0313517,0.220603,0.539046
681.0,0.143734,0.0359059,0.125954,0.151792,0.535635,0.00697938
682.0,0.170296,0.456008,0.011476,0.0603173,0.197859,0.104044
683.0,0.124212,0.120322,0.199839,0.0758596,0.21441,0.265358
684.0,0.16389,0.0654196,0.39016,0.00604556,0.123638,0.250847
685.0,0.1106,0.0930232,0.0299065,0.135833,0.623125,0.00751264
686.0,0.00419716,0.162276,0.359526,0.0674162,0.351054,0.0555307
687.0,0.0839745,0.13368,0.388432,0.0351717,0.0791626,0.279579
688.0,0.314492,0.279255,0.149178,0.149561,0.0981178,0.00939589
689.0,0.102291,0.322281,0.108753,0.0785378,0.00506751,0.383071
690.0,0.14186,0.0884682,0.201257,0.0322927,0.383101,0.153021
691.0,0.524816,0.00639814,0.0489392,0.0293566,0.0682818,0.322208
692.0,0.013345,0.332172,0.104315,0.166058,0.337525,0.0465843
693.0,0.282815,0.0183539,0.0129167,0.155035,0.243591,0.287289
694.0,0.349666,0.295487,0.154561,0.113263,0.0859481,0.00107421
695.0,0.188538,0.317218,0.243235,0.0695959,0.104077,0.0773363
696.0,0.314113,0.420218,0.0508877,0.147671,0.0619743,0.00513551
697.0,0.110262,0.164544,0.150775,0.0108662,0.513936,0.0496164
698.0,0.382573,0.404154,0.0515916,0.0139804,0.0107713,0.13693
699.0,0.228442,0.0380314,0.0191669,0.235686,0.0411014,0.437572
700.0,0.133388,0.174652,0.41203,0.0349907,0.161553,0.0833873
701.0,0.0175656,0.1121,0.00437295,0.232735,0.142608,0.490618
702.0,0.102681,0.41965,0.0336717,0.125638,0.125044,0.193314
703.0,0.490674,0.267273,0.0130304,0.14111,0.0649441,0.0229689
704.0,0.187583,0.146688,0.00991201,0.227595,0.0283094,0.399912
705.0,0.0506773,0.151215,0.0319478,0.387261,0.009257,0.369642
706.0,0.0335616,0.0266647,0.155735,0.133966,0.535887,0.114186
707.0,0.0363378,0.137914,0.124552,0.124448,0.530572,0.0461756
708.0,0.106679,0.336544,0.205275,0.0445041,0.271573,0.0354246
709.0,0.203049,0.362336,0.267944,0.0025782,0.132913,0.0311795
710.0,0.0807464,0.286071,0.0396636,0.548716,0.00559642,0.0392068
711.0,0.0107379,0.142534,0.0596628,0.146898,0.436002,0.204165
712.0,0.010786,0.00122006,0.247654,0.0236859,0.167881,0.548773
713.0,0.247162,0.396171,0.146424,0.151029,0.0106206,0.048594
714.0,0.0108895,0.0900199,0.263508,0.0326205,0.427208,0.175754
715.0,0.180172,0.338167,0.134971,0.181504,0.151606,0.0135805
716.0,0.0330143,0.253417,0.553057,0.0282976,0.0839863,0.0482271
717.0,0.113766,0.0860512,0.00447573,0.375913,0.281602,0.138193
718.0,0.297774,0.130108,0.193984,0.153703,0.196057,0.028373
719.0,0.324982,0.148659,0.0996491,0.209456,0.212244,0.0050096
720.0,0.0282966,0.108705,0.279053,0.291692,0.0611777,0.231076
721.0,0.00555513,0.311911,0.156058,0.0839126,0.205452,0.23711
722.0,0.28032,0.342819,0.0561507,0.173601,0.0508098,0.0962992
723.0,0.123112,0.0784119,0.391617,0.198717,0.175861,0.0322807
724.0,0.0344963,0.284567,0.282852,0.162873,0.222056,0.0131561
725.0,0.282181,0.14267,0.190892,0.0301568,0.175336,0.178765
