simulation,Entropy,Sharpness,Gradient,RMS_Contrast,SNR
456.0,0.380233,0.0163159,0.531467,0.0019154,0.0700687
457.0,0.356863,0.185729,0.173859,0.103509,0.180039
458.0,0.0696852,0.267789,0.154357,0.137242,0.370927
459.0,0.0414524,0.137315,0.0750297,0.707961,0.038242
460.0,0.0106412,0.322335,0.496673,0.163608,0.00674334
461.0,0.00309637,0.0182722,0.357611,0.595089,0.0259319
462.0,0.0411864,0.0511742,0.458313,0.230678,0.218649
463.0,0.00595139,0.379412,0.417296,0.168685,0.0286556
464.0,0.180569,0.175012,0.0617182,0.302851,0.27985
465.0,0.170288,0.0820674,0.625636,0.038205,0.0838033
466.0,0.29283,0.214261,0.103797,0.138895,0.250217
467.0,0.336151,0.067061,0.135551,0.432462,0.028775
468.0,0.383017,0.0303778,0.149052,0.368702,0.0688513
469.0,0.0863471,0.661446,0.0081528,0.11629,0.127764
470.0,0.117444,0.318725,0.134808,0.354242,0.0747814
471.0,0.101959,0.511747,0.132104,0.0472886,0.206902
472.0,0.180606,0.231768,0.166537,0.333791,0.0872974
473.0,0.0333072,0.0435359,0.219665,0.171971,0.53152
474.0,0.0784174,0.0333215,0.441945,0.267857,0.178459
475.0,0.399138,0.0915654,0.0520565,0.0706563,0.386584
476.0,0.235271,0.00979465,0.181221,0.0539649,0.519749
477.0,0.317488,0.227709,0.159765,0.0431153,0.251923
478.0,0.182522,0.430271,0.0981845,0.26325,0.0257724
479.0,0.0658224,0.0632814,0.123515,0.569719,0.177662
480.0,0.298642,0.0332583,0.240113,0.263322,0.164665
481.0,0.301371,0.193814,0.0504669,0.256893,0.197455
482.0,0.0800062,0.005192,0.10244,0.465058,0.347304
483.0,0.201264,0.0491585,0.343928,0.394578,0.0110719
484.0,0.425197,0.449994,0.0410217,0.0722064,0.0115817
485.0,0.269298,0.121864,0.205918,0.177248,0.225672
486.0,0.106304,0.0501275,0.100318,0.0296576,0.713593
487.0,0.221081,0.130625,0.178455,0.189504,0.280335
488.0,0.11836,0.0595055,0.120208,0.68021,0.0217158
489.0,0.0209806,0.35306,0.16948,0.334056,0.122423
490.0,0.291042,0.0125966,0.277949,0.115866,0.302547
491.0,0.320165,0.00279298,0.130349,0.0784721,0.468221
492.0,0.444283,0.147111,0.217188,0.100311,0.0911073
493.0,0.0412019,0.283016,0.119898,0.232234,0.32365
494.0,0.435967,0.117413,0.176655,0.00698937,0.262975
495.0,0.218631,0.00583473,0.286195,0.357657,0.131682
496.0,0.63186,0.214419,0.11413,0.0219569,0.0176345
497.0,0.212105,0.319747,0.0915209,0.258037,0.118591
498.0,0.342969,0.193097,0.184455,0.0871304,0.192349
499.0,0.167689,0.0320284,0.428173,0.0549928,0.317118
500.0,0.0109116,0.471817,0.187145,0.0655893,0.264537
501.0,0.0834154,0.244326,0.417787,0.233353,0.0211186
502.0,0.0287453,0.680082,0.0559942,0.0546208,0.180558
503.0,0.352411,0.0304024,0.195724,0.0270113,0.394451
504.0,0.0165298,0.161508,0.437718,0.122656,0.261588
505.0,0.0904911,0.204064,0.312152,0.128959,0.264334
506.0,0.0698798,0.127385,0.0964127,0.431759,0.274564
507.0,0.0783728,0.0980432,0.659399,0.0576532,0.106532
508.0,0.223051,0.0131833,0.436152,0.26313,0.0644845
509.0,0.00427332,0.134406,0.418814,0.376227,0.0662786
510.0,0.148004,0.272376,0.0391907,0.418405,0.122025
511.0,0.284244,0.139386,0.0499053,0.221217,0.305247
512.0,0.0882501,0.0361462,0.373576,0.227536,0.274492
513.0,0.249961,0.233665,0.26635,0.0403128,0.209712
514.0,0.062487,0.0975511,0.129618,0.474468,0.235875
515.0,0.18677,0.279961,0.185538,0.327686,0.0200445
516.0,0.194831,0.285473,0.044658,0.235187,0.239851
517.0,0.233376,0.0747694,0.208333,0.259561,0.223962
518.0,0.0919365,0.374864,0.344859,0.111953,0.0763873
519.0,0.138369,0.0640502,0.303465,0.274261,0.219855
520.0,0.0684628,0.021232,0.446983,0.16677,0.296552
521.0,0.36374,0.310768,0.113078,0.203134,0.009281
522.0,0.231977,0.323779,0.372513,0.0378334,0.0338979
523.0,0.12716,0.190175,0.170901,0.371336,0.140427
524.0,0.241842,0.258204,0.188587,0.182807,0.128559
525.0,0.0307772,0.0621434,0.0305179,0.13549,0.741071
526.0,0.259224,0.231404,0.240751,0.0730615,0.19556
527.0,0.037193,0.17787,0.300817,0.0402518,0.443869
528.0,0.726762,0.000579326,0.146742,0.0702346,0.0556814
529.0,0.260639,0.18591,0.0979627,0.241114,0.214374
530.0,0.0264685,0.0232541,0.39594,0.028439,0.525898
531.0,0.290284,0.358415,0.149491,0.0874208,0.114389
532.0,0.0326733,0.110622,0.304296,0.535899,0.0165104
533.0,0.189643,0.292925,0.252495,0.0759005,0.189036
534.0,0.29065,0.153948,0.168879,0.0358287,0.350694
535.0,0.010858,0.156904,0.527757,0.194367,0.110114
536.0,0.102899,0.408147,0.0204501,0.146141,0.322362
537.0,0.344621,0.416041,0.0779954,0.136349,0.0249936
538.0,0.139615,0.239975,0.129749,0.113669,0.376992
539.0,0.541669,0.147423,0.154215,0.065201,0.0914924
540.0,0.0636919,0.47379,0.192035,0.237321,0.0331618
541.0,0.474416,0.159607,0.0408819,0.281333,0.0437623
542.0,0.303372,0.066249,0.395841,0.113498,0.12104
543.0,0.070523,0.0183485,0.0582312,0.64777,0.205128
544.0,0.217864,0.325256,0.35257,0.00889245,0.0954175
545.0,0.0227955,0.453004,0.323713,0.0956725,0.104816
546.0,0.169772,0.245034,0.388767,0.0242174,0.17221
547.0,0.121131,0.0807688,0.310981,0.129917,0.357201
548.0,0.250643,0.0677098,0.00242779,0.504325,0.174895
549.0,0.807429,0.0337302,0.0495429,0.0219132,0.0873851
550.0,0.00150223,0.357367,0.0643614,0.272332,0.304437
551.0,0.15593,0.0583244,0.309761,0.194974,0.281012
552.0,0.145906,0.336713,0.101117,0.218099,0.198165
553.0,0.0222415,0.067381,0.463893,0.00788712,0.438597
554.0,0.0926631,0.49405,0.00361374,0.0759899,0.333683
555.0,0.00276065,0.337786,0.137152,0.0921596,0.430143
556.0,0.267623,0.363759,8.03881e-05,0.334408,0.0341295
557.0,0.318634,0.0434363,0.53309,0.0916828,0.0131571
558.0,0.437412,0.0626469,0.00207696,0.306602,0.191262
559.0,0.194449,0.422651,0.0416717,0.0582691,0.282959
560.0,0.13846,0.0899299,0.512126,0.132103,0.127381
561.0,0.304164,0.0017391,0.312178,0.0419318,0.339987
562.0,0.0362025,0.224229,0.350709,0.363789,0.0250703
563.0,0.0195427,0.208284,0.0206209,0.346957,0.404595
564.0,0.0275851,0.264328,0.0089967,0.566111,0.132979
565.0,0.285574,0.282596,0.232262,0.193385,0.00618188
566.0,0.49129,0.225517,0.0700203,0.10338,0.109793
567.0,0.0386395,0.12084,0.0117354,0.518086,0.310699
568.0,0.672314,0.0570499,0.180356,0.0145258,0.0757542
569.0,0.114517,0.366515,0.395377,0.00602842,0.117563
570.0,0.057307,0.474183,0.303538,0.0533456,0.111626
571.0,0.0024078,0.159312,0.242057,0.197906,0.398317
572.0,0.0457918,0.5456,0.14663,0.152714,0.109265
573.0,0.341808,0.11652,0.0839491,0.227726,0.229997
574.0,0.0894975,0.432172,0.107976,0.291809,0.0785459
575.0,0.226461,0.220241,0.187888,0.237929,0.127481
576.0,0.0915024,0.319359,0.106156,0.429931,0.0530521
577.0,0.118195,0.0220702,0.124412,0.574421,0.160902
578.0,0.129919,0.0964391,0.191406,0.253128,0.329107
579.0,0.0540142,0.186234,0.0339683,0.482478,0.243305
580.0,0.103959,0.183771,0.0272007,0.313744,0.371324
581.0,0.0401171,0.00714145,0.081384,0.205713,0.665644
582.0,0.0671136,0.0657273,0.0209765,0.33265,0.513532
583.0,0.00961069,0.0126205,0.0404923,0.296777,0.640499
584.0,0.115642,0.371378,0.237655,0.0646005,0.210724
585.0,0.395223,0.194368,0.203979,0.185942,0.0204881
586.0,0.260305,0.425785,0.275611,0.0039395,0.0343601
587.0,0.276292,0.167015,0.159545,0.254322,0.142826
588.0,0.497457,0.308993,0.041651,0.0541894,0.0977091
589.0,0.0654098,0.414818,0.0409126,0.188918,0.289941
590.0,0.324041,0.106963,0.248556,0.0557641,0.264675
591.0,0.13589,0.116905,0.132552,0.0473671,0.567286
592.0,0.201713,0.151374,0.169227,0.0745602,0.403125
593.0,0.0593614,0.0165841,0.432011,0.338323,0.153721
594.0,0.516281,0.162316,0.094219,0.204141,0.0230435
595.0,0.138219,0.0738112,0.0780083,0.500315,0.209647
596.0,0.423326,0.191762,0.0680207,0.155713,0.161179
597.0,0.0712316,0.0985206,0.315927,0.168854,0.345466
598.0,0.472242,0.00339242,0.0353811,0.277193,0.211791
599.0,0.0675529,0.0704527,0.366374,0.120373,0.375247
600.0,0.321624,0.132762,0.201972,0.0976433,0.245998
601.0,0.371857,0.21266,0.141864,0.196404,0.0772154
602.0,0.225359,0.0625534,0.202951,0.330025,0.179112
603.0,0.0491196,0.0344507,0.269604,0.17893,0.467896
604.0,0.155011,0.151188,0.0354278,0.254068,0.404304
605.0,0.284493,0.239315,0.064109,0.00842231,0.403661
606.0,0.349156,0.407675,0.00731307,0.150634,0.0852214
607.0,0.00724519,0.18972,0.105396,0.278505,0.419134
608.0,0.123201,0.157819,0.151759,0.00019728,0.567024
609.0,0.701636,0.013026,0.11322,0.119315,0.052803
610.0,0.0263838,0.231488,0.0388217,0.470359,0.232948
611.0,0.0441745,0.228121,0.197397,0.500061,0.0302459
612.0,0.0253839,0.0278315,0.0767028,0.318896,0.551185
613.0,0.0985948,0.181848,0.453788,0.00344966,0.262319
614.0,0.0885164,0.00258332,0.116768,0.670178,0.121955
615.0,0.167489,0.0645389,0.000870248,0.564477,0.202625
616.0,0.0372024,0.535191,0.146285,0.0309069,0.250415
617.0,0.276345,0.326577,0.193768,0.163108,0.0402024
618.0,0.0276567,0.293199,0.0792927,0.459571,0.14028
619.0,0.408753,0.333579,0.208385,0.00370213,0.0455806
620.0,0.108169,0.0334409,0.0631498,0.375662,0.419578
621.0,0.377744,0.0623789,0.482165,0.0713334,0.00637825
622.0,0.10491,0.0426519,0.189684,0.540817,0.121936
623.0,0.413412,0.0776036,0.0044554,0.398413,0.106116
624.0,0.48698,0.0591445,0.198784,0.0209116,0.234179
625.0,0.111222,0.364567,0.207879,0.217269,0.0990625
626.0,0.20316,0.263381,0.143293,0.339563,0.0506028
627.0,0.28632,0.40156,0.177842,0.0925712,0.0417069
628.0,0.405444,0.127826,0.0294939,0.386058,0.051178
629.0,0.454857,0.0184647,0.297698,0.217723,0.0112572
630.0,0.094131,0.366244,0.0353068,0.133785,0.370533
631.0,0.0609967,0.0928097,0.0346101,0.781322,0.0302616
632.0,0.40955,0.0667826,0.211386,0.183648,0.128633
633.0,0.191658,0.310141,0.128959,0.36688,0.00236175
634.0,0.027998,0.0458702,0.0740436,0.112795,0.739293
635.0,0.686964,0.0381939,0.0129427,0.0425695,0.21933
636.0,0.358251,0.106317,0.0984939,0.18222,0.254718
637.0,0.136409,0.00493907,0.667981,0.0854089,0.105262
638.0,0.0912163,0.0584458,0.0665236,0.723276,0.0605379
639.0,0.454946,0.0942317,0.0916623,0.26995,0.0892093
640.0,0.0908774,0.465611,0.0146927,0.0535833,0.375235
641.0,0.00187239,0.0902008,0.228239,0.507535,0.172153
642.0,0.0926055,0.172079,0.130406,0.140228,0.464682
643.0,0.553655,0.128928,0.00320864,0.0976087,0.2166
644.0,0.0732711,0.130961,0.519084,0.0846152,0.192069
645.0,0.165751,0.430735,0.115903,0.192053,0.0955582
646.0,0.0439823,0.459447,0.0667286,0.373484,0.056358
647.0,0.0241485,0.0506928,0.0183774,0.507105,0.399676
648.0,0.0533172,0.278987,0.36508,0.180644,0.121972
649.0,0.141635,0.0805464,0.231197,0.323508,0.223114
650.0,0.093753,0.454007,0.350209,0.0638379,0.038193
651.0,0.723803,0.0109887,0.105521,0.157839,0.00184797
652.0,0.37137,0.0749241,0.135859,0.0214467,0.396401
653.0,0.315946,0.183845,0.0674121,0.202136,0.230661
654.0,0.734944,0.0259578,0.123203,0.0509716,0.064924
655.0,0.357413,0.0134817,0.204461,0.421678,0.0029664
656.0,0.234217,0.361915,0.106032,0.0645613,0.233274
657.0,0.0307488,0.176287,0.175179,0.183756,0.434029
658.0,0.0193578,0.150509,0.133854,0.644619,0.05166
659.0,0.386575,0.0562603,0.0246691,0.268707,0.263788
660.0,0.455358,0.0157029,0.062208,0.343499,0.123232
661.0,0.554849,0.0424827,0.00819752,0.253918,0.140553
662.0,0.121494,0.18133,0.277002,0.285978,0.134196
663.0,0.0224902,0.0932428,0.193026,0.687407,0.00383359
664.0,0.585237,0.116134,0.0579472,0.0457504,0.194931
665.0,0.343625,0.169593,0.259047,0.131008,0.0967274
666.0,0.560649,0.192859,0.240566,7.07385e-05,0.00585522
667.0,0.161349,0.390886,0.214724,0.00116766,0.231873
668.0,0.202037,0.543227,0.000617684,0.0123211,0.241798
669.0,0.205138,0.0868916,0.121798,0.141611,0.444561
670.0,0.425435,0.147354,0.130031,0.107887,0.189293
671.0,0.220087,0.191197,0.310591,0.129074,0.149052
672.0,0.0689164,0.23863,0.500672,0.0556264,0.136156
673.0,0.0646959,0.254103,0.401843,0.0999087,0.179449
674.0,0.323751,0.000378355,0.218282,0.348507,0.109082
675.0,0.187429,0.0957167,0.373054,0.189713,0.154087
676.0,0.228439,0.378208,0.000653124,0.131842,0.260859
677.0,0.1487,0.107932,0.380856,0.20015,0.162362
678.0,0.307828,0.186203,0.219987,0.172141,0.11384
679.0,0.425299,0.126321,0.0514599,0.368074,0.0288461
680.0,0.359068,0.0195973,0.368357,0.0562293,0.196748
681.0,0.184896,0.384665,0.293972,0.0710231,0.0654439
682.0,0.0354268,0.439748,0.0510717,0.244872,0.228882
683.0,0.0654773,0.121571,0.0399783,0.0718201,0.701153
684.0,0.308994,0.43025,0.0925264,0.0478292,0.120401
685.0,0.0730392,0.31711,0.348772,0.153356,0.107723
686.0,0.126312,0.189174,0.0398427,0.559378,0.0852928
687.0,0.0433916,0.430495,0.327777,0.171008,0.0273289
688.0,0.399765,0.398493,0.0711441,0.0545272,0.0760707
689.0,0.351747,0.0612244,0.0919734,0.212108,0.282948
690.0,0.199194,0.0358399,0.485109,0.0577681,0.222089
691.0,0.00689676,0.130418,0.0719053,0.326958,0.463822
692.0,0.133312,0.676498,0.0146299,0.115735,0.0598247
693.0,0.191042,0.0548505,0.337737,0.31668,0.0996894
694.0,0.058011,0.20625,0.247055,0.25209,0.236593
695.0,0.0486413,0.231833,0.156002,0.563228,0.000296857
696.0,0.0350444,0.165079,0.249343,0.205579,0.344955
697.0,0.0567457,0.0973261,0.115272,0.234326,0.49633
698.0,0.418705,0.0187931,0.210854,0.306504,0.0451432
699.0,0.0427799,0.166838,0.117568,0.364561,0.308253
700.0,0.523399,0.0373805,0.377157,0.0320642,0.0299998
701.0,0.0976357,0.0506816,0.371637,0.0284363,0.451609
702.0,0.0913634,0.423333,0.189331,0.280866,0.0151066
703.0,0.484849,0.148254,0.0549545,0.138574,0.173368
704.0,0.0857156,0.212799,0.484795,0.167769,0.0489206
705.0,0.314668,0.214452,0.0596126,0.138878,0.27239
706.0,0.259159,0.5881,0.0123562,0.0581066,0.0822779
707.0,0.419237,0.181755,0.0876222,0.122483,0.188903
708.0,0.0397995,0.253178,0.232116,0.108997,0.36591
709.0,0.00221648,0.430287,0.508268,0.0201654,0.0390629
710.0,0.194153,0.0409245,0.331569,0.084277,0.349077
711.0,0.214061,0.183469,0.0482733,0.125934,0.428262
712.0,0.694421,0.0453916,0.0294828,0.190215,0.0404901
713.0,0.324573,0.342583,0.232234,0.0810635,0.0195457
714.0,0.0107876,0.312978,0.286142,0.102267,0.287826
715.0,0.276217,0.0285289,0.092824,0.385573,0.216858
716.0,0.214939,0.0585524,0.298628,0.199131,0.22875
717.0,0.197474,0.020244,0.069535,0.652242,0.0605048
718.0,0.105915,0.265188,0.242097,0.187025,0.199775
719.0,0.245571,0.271834,0.107983,0.265713,0.108899
720.0,0.423737,0.12042,0.293165,0.139721,0.022957
721.0,0.677533,0.101501,0.0705673,0.018324,0.132075
722.0,0.11257,0.469786,0.275722,0.0379893,0.103933
723.0,0.212306,0.619228,0.0121557,0.10205,0.05426
724.0,0.178611,0.167311,0.296077,0.156004,0.201996
725.0,0.114009,0.0204087,0.0388426,0.0460339,0.780706
726.0,0.0468598,0.0700612,0.00748608,0.287746,0.587847
727.0,0.305163,0.185855,0.191753,0.142891,0.174339
728.0,0.0939738,0.38016,0.189855,0.142287,0.193723
729.0,0.0283913,0.35782,0.520954,0.014652,0.0781822
730.0,0.281164,0.0603982,0.0671599,0.299641,0.291637
731.0,0.0721182,0.307853,0.320886,0.0938597,0.205283
732.0,0.0114036,0.115235,0.204546,0.14056,0.528256
733.0,0.52951,0.282512,0.124099,0.0145372,0.0493414
734.0,0.374638,0.020009,0.0106184,0.12617,0.468565
735.0,0.252587,0.386561,0.0973386,0.144685,0.118829
736.0,0.301311,0.13749,0.331478,0.124246,0.105475
737.0,0.076042,0.0249002,0.745061,0.0718551,0.082142
738.0,0.209522,0.00709982,0.231586,0.360005,0.191787
739.0,0.219166,0.185131,0.386404,0.118986,0.0903129
740.0,0.16834,0.218658,0.176023,0.184837,0.252142
741.0,0.00381997,0.560592,0.0902972,0.116139,0.229152
742.0,0.0758049,0.133224,0.453902,0.110531,0.226538
743.0,0.340441,0.169783,0.195985,0.0571768,0.236614
744.0,0.146252,0.120153,0.0483888,0.151044,0.534163
745.0,0.120553,0.445522,0.181291,0.232636,0.0199974
746.0,0.435597,0.026569,0.160008,0.165813,0.212014
747.0,0.0618061,0.533561,0.154043,0.197006,0.0535839
748.0,0.091138,0.0246881,0.0010762,0.868591,0.0145067
749.0,0.0959972,0.381657,0.102514,0.0242986,0.395533
750.0,0.216283,0.0032563,0.259729,0.208228,0.312504
751.0,0.201456,0.0437416,0.205221,0.239356,0.310226
752.0,0.163124,0.18576,0.243945,0.220486,0.186686
753.0,0.0859943,0.0440948,0.279518,0.401219,0.189173
754.0,0.116623,0.476273,0.206195,0.109242,0.0916667
755.0,0.11761,0.212854,0.212781,0.396707,0.060049
756.0,0.351879,0.247806,0.0914287,0.0633666,0.24552
757.0,0.185996,0.0428476,0.150594,0.313589,0.306974
758.0,0.204384,0.287309,0.227654,0.20344,0.0772128
759.0,0.274014,0.152238,0.319288,0.246519,0.00794098
760.0,0.236368,0.180508,0.129052,0.340073,0.113999
761.0,0.0408774,0.0416786,0.0481786,0.200025,0.66924
762.0,0.0885544,0.387978,0.0446078,0.0935106,0.385349
763.0,0.152609,0.156179,0.190056,0.361671,0.139485
764.0,0.0288284,0.305906,0.275533,0.320241,0.0694926
765.0,0.347771,0.0332359,0.157163,0.260344,0.201487
766.0,0.212114,0.0589063,0.584192,0.050322,0.0944657
767.0,0.012878,0.14542,0.0824704,0.639112,0.12012
768.0,0.0759515,0.10126,0.0857787,0.391239,0.345771
769.0,0.544079,0.0304612,0.169244,0.0798354,0.176381
770.0,0.107531,0.0190344,0.0696182,0.130101,0.673715
771.0,0.498893,0.0967194,0.243509,0.15145,0.00942851
772.0,0.0402529,0.325136,0.232425,0.124378,0.277807
773.0,0.280268,0.269286,0.0223299,0.399779,0.0283374
774.0,0.395775,0.032431,0.0686289,0.40557,0.097595
775.0,0.0535931,0.452606,0.0290692,0.158201,0.30653
776.0,0.243258,0.138361,0.00618485,0.307916,0.304279
777.0,0.244436,0.235533,0.343326,0.0448148,0.131891
778.0,0.302936,0.0100162,0.424636,0.202836,0.0595761
779.0,0.17992,0.332549,0.022305,0.202235,0.262991
780.0,0.182313,0.200061,0.319539,0.0833911,0.214695
781.0,0.0823817,0.220141,0.286314,0.161715,0.249449
782.0,0.269581,0.122102,0.0779055,0.254222,0.276189
783.0,0.129746,0.102245,0.260731,0.420877,0.0864016
784.0,0.123504,0.364291,0.142887,0.148312,0.221006
785.0,0.0536271,0.32595,0.0360114,0.031391,0.553021
786.0,0.293636,0.00683064,0.285868,0.338683,0.0749818
787.0,0.0397012,0.0166866,0.106097,0.190978,0.646537
788.0,0.0639744,0.245618,0.127445,0.229311,0.333652
789.0,0.0937121,0.0174361,0.294737,0.143652,0.450463
790.0,0.0321607,0.0218304,0.0282386,0.633051,0.284719
791.0,0.119382,0.143598,0.386603,0.220134,0.130283
792.0,0.047185,0.249249,0.134107,0.250688,0.318771
793.0,0.323799,0.2995,0.0483439,0.21884,0.109518
794.0,0.256893,0.033861,0.042039,0.263828,0.403378
795.0,0.230737,0.19163,0.0782762,0.339334,0.160022
796.0,0.115237,0.101387,0.0974114,0.0502012,0.635763
797.0,0.120581,0.36855,0.408579,0.0421557,0.0601341
798.0,0.273752,0.0731827,0.4583,0.114835,0.0799304
799.0,0.0966598,0.0139941,0.0652118,0.727943,0.0961917
800.0,0.138186,0.262746,0.250113,0.0360563,0.312899
801.0,0.0375729,0.0714249,0.0184691,0.479161,0.393373
802.0,0.0986006,0.245705,0.505191,0.0426651,0.107838
803.0,0.0526906,0.0075106,0.0823368,0.478638,0.378824
804.0,0.0951698,0.16057,0.341145,0.151584,0.25153
805.0,0.15609,0.0110272,0.130239,0.478744,0.2239
806.0,0.466499,0.10192,0.167774,0.184996,0.0788112
807.0,0.105784,0.163575,0.287751,0.227685,0.215204
808.0,0.0343756,0.102216,0.238377,0.128238,0.496794
809.0,0.0702281,0.439099,0.0611461,0.413781,0.0157455
810.0,0.564042,0.137683,0.120271,0.124081,0.0539226
811.0,0.102844,0.565765,0.0766976,0.0277889,0.226905
812.0,0.145785,0.0154026,0.288715,0.129886,0.420212
813.0,0.0221059,0.00777657,0.151094,0.0166342,0.80239
814.0,0.358546,0.145121,0.0543796,0.219388,0.222566
815.0,0.325225,0.0425738,0.279046,0.23746,0.115696
816.0,0.0175289,0.0413995,0.0372998,0.262457,0.641315
817.0,0.144744,0.0361582,0.126839,0.152859,0.539399
818.0,0.0152701,0.240218,0.643241,0.016188,0.0850831
819.0,0.240695,0.126569,0.176863,0.171324,0.284549
820.0,0.0974764,0.275508,0.340974,0.204437,0.0816047
821.0,0.455468,0.00705751,0.144333,0.292836,0.100306
822.0,0.104591,0.0336255,0.152724,0.700612,0.00844687
823.0,0.00444393,0.171817,0.380665,0.07138,0.371695
824.0,0.112398,0.116234,0.185034,0.537651,0.0486831
825.0,0.081044,0.286223,0.267846,0.237835,0.127052
826.0,0.30888,0.202637,0.0194048,0.113014,0.356065
827.0,0.143896,0.103917,0.00670505,0.506858,0.238625
828.0,0.103093,0.234527,0.0376311,0.446433,0.178317
829.0,0.774303,0.00943968,0.0722039,0.0433122,0.100742
830.0,0.177333,0.0178254,0.443694,0.139338,0.22181
831.0,0.637079,0.0879278,0.247615,0.0160695,0.0113091
832.0,0.10097,0.158645,0.187104,0.299872,0.253409
833.0,0.277474,0.203335,0.154298,0.00192847,0.362965
834.0,0.390922,0.299749,0.0857661,0.128258,0.0953048
835.0,0.315734,0.422387,0.0511504,0.148434,0.0622942
836.0,0.00662085,0.250963,0.374512,0.343172,0.024732
837.0,0.440834,0.042559,0.235758,0.249056,0.0317929
838.0,0.023976,0.0184726,0.234832,0.619572,0.103147
839.0,0.0210286,0.258579,0.0450938,0.480075,0.195224
840.0,0.201534,0.475449,0.0403765,0.186419,0.0962222
841.0,0.0344841,0.220071,0.00858481,0.456897,0.279963
842.0,0.490833,0.0766999,0.313467,0.0251518,0.0938483
843.0,0.115819,0.179052,0.448766,0.244445,0.0119175
844.0,0.331677,0.15265,0.0539881,0.259084,0.202601
845.0,0.0131792,0.302614,0.0376407,0.531731,0.114835
846.0,0.159287,0.0336532,0.407934,0.00975116,0.389374
847.0,0.0378879,0.030102,0.17581,0.151235,0.604965
848.0,0.198762,0.0687893,0.261079,0.235783,0.235587
849.0,0.483218,0.0420543,0.0780932,0.246364,0.15027
850.0,0.0474436,0.289511,0.0377644,0.22456,0.400721
851.0,0.528126,0.00508171,0.261976,0.0614558,0.14336
852.0,0.311199,0.0431476,0.596915,0.00608801,0.0426507
853.0,0.0134927,0.1791,0.0749688,0.184584,0.547855
854.0,0.439894,0.0213212,0.00241176,0.489551,0.0468213
855.0,0.128102,0.418745,0.141819,0.227318,0.0840162
856.0,0.445523,0.03133,0.143349,0.0409852,0.338813
857.0,0.236478,0.0292744,0.383387,0.157726,0.193134
858.0,0.412485,0.164633,0.221393,0.184924,0.0165651
859.0,0.0346871,0.266258,0.581081,0.0297315,0.0882419
860.0,0.0535772,0.185574,0.140365,0.00730074,0.613183
861.0,0.471759,0.23151,0.142087,0.0620825,0.0925621
